608.	NO-EMOTION	And of course no one can laboriously dissect an idea better than the Germans.
609.	NO-EMOTION	But the general consensus after five weeks of debate was that the newfound national pride was a positive thing.
617.	NO-EMOTION	In June I had also been training at work to lead tours of Sachsenhausen Concentration Camp, which I started at the end of the month.
618.	NO-EMOTION	This camp, about 40 miles north of Berlin was the second major camp to be opened in the Nazi system, and was also used by the Russians after the war to intern former Nazi's and anyone else deemed an 'enemy of the state'.
619.	NO-EMOTION	Given the dark history of such a place you can well imagine the difficulty of retelling that information, and trying to put it into some kind of historical context.
620.	NO-EMOTION	I ended up doing tours out there for the duration of the summer.
622.	HAPPINESS	After a July of beautiful weather and great summer adventures, I traveled with my good Australian friend Kurt to a theater festival in Cyprus.
623.	NO-EMOTION	The occasion was that a good friend of mine from North Texas, Jessica, was playing the title role in Medea at a theater festival there.
624.	NO-EMOTION	I was planning on going to Greece sometime anyway, so we spent three days in Athens, and two and a half in Cyprus.
625.	HAPPINESS	Now this was ridiculous amounts of fun!
627.	DISGUST	The city is a sweaty, dirty, polluted hole.
628.	NO-EMOTION	Take your impression of a squalor-filled Mediterranean capital, and add this to your image: 10 story apartment buildings everywhere, in 100 degree heat, all cooled by wall-mounted air conditioners, a.k.a. swamp boxes.
629.	NO-EMOTION	Now take into account that said air conditioners are mounted on the windows, sticking out over the street.
630.	DISGUST	Now imagine the condensation from thousands of swamp box coolers pitter pattering on your head as you stroll down the trashy Athens streets.
631.	NO-EMOTION	Now add a couple of poorly placed ancient columns.
634.	NO-EMOTION	But it was close.
635.	HAPPINESS	And the city itself really is lovely, in it's own way.
636.	NO-EMOTION	But two days back to back was more than enough.
637.	NO-EMOTION	We took a day trip out to Sunion, the very tip of Greece, to see the temple of Poseidon.
638.	SURPRISE	Now this was really amazing.
639.	NO-EMOTION	It took us about two hours to get out there, and then we climbed around and played on the rocks for about an hour, taking pics of the magnificent old temple ruin that is literally clinging to the cliff face.
640.	SURPRISE	And then we watched in amazement with fifty other tourists as the sun went down in front of the temple, over the Mediterranean.
642.	SURPRISE	The sky is so amazing in Greece, it feels like you could really reach up and touch it, it's so close!
643.	NO-EMOTION	And of course this just enhanced the magic of the sunset, as the red orb of the sun ever so slowly retreated behind the furthest hill.
647.	NO-EMOTION	Just FYI.
648.	NO-EMOTION	They also bake bread for you on the plane so that your in flight meal is fresh.
649.	NO-EMOTION	Not bad.
650.	SURPRISE	Cyprus was amazing.
651.	SURPRISE	We saw Jessica's production of Medea, and were treated incredibly well by her colleagues at the festival.
652.	SURPRISE	We stayed in a tiny mountain village called Droushia, and these people brought hospitality to incredible new heights.
653.	HAPPINESS	They did everything they could to make us feel welcome, everything from putting us up in a beautiful hotel, refusing to let us pay for anything, and making sure that our stay on their island was as enchanting as the stories always make it out to be.
655.	NO-EMOTION	We spent pretty much the whole day (outside of a decadent lunch at the beach house) in the water.
657.	NO-EMOTION	Tomorrow we'll go somewhere special."
658.	NO-EMOTION	And they weren't kidding.
659.	NO-EMOTION	The next morning, the last day of the festival, they piled us all into four wheel drive vehicles, and took us off the map to an area that I will henceforth be labeling The Blue Lagoon.
660.	SURPRISE	Imagine the most incredible, horseshoe shaped cove, with unimaginably blue water, and a giant stone underneath the water, hundreds of meters long and wide, adding depth to the color.
661.	NO-EMOTION	What's more, we had the whole place to ourselves.
662.	NO-EMOTION	Our hosts had brought along a lunch of fresh fruit and we broke our fast on a cliff overlooking the whole gorgeous expanse.
664.	HAPPINESS	It was really interesting staying with them in this little mountain village, and getting to experience a bit of what their culture was all about.
665.	SURPRISE	Oh and the food is incredible.
666.	NO-EMOTION	They make their own very strong coffee, and Haloumi cheese, which we were told (a hundred different times by all the little old ladies) was goat cheese.
667.	NO-EMOTION	But not feta.
668.	NO-EMOTION	Haloumi.
669.	NO-EMOTION	Haloumi has nothing to do with Feta.
670.	NO-EMOTION	Don't ever mistake Haloumi for Feta, or you might have a flock of barely intelligible Cypriot grammas spend half an hour pinching your cheek and explaining the difference in broken Greco-English.
673.	HAPPINESS	Its really a testament to the vision of the ancients that in our world of skyscrapers and technical gadgetry, we are still fascinated by a two thousand year-old arrangement of stones.
674.	NO-EMOTION	After returning from Greece my last few weeks in Berlin passed very quickly.
675.	NO-EMOTION	I was leading loads of tours, and working on a short film I was directing.
676.	NO-EMOTION	The time flew by and before I knew it, August was at an end and my doorstep was graced by my best friend Lance, who had come to Berlin for my last week.
677.	HAPPINESS	So I spent the next six days in a haze of working my final tours, partying, and showing Lance the city that I had come to love so much over the last two years.
679.	NO-EMOTION	Lance and I spent the better part of the next three days lounging around Zurich and drinking in Switzerland.
681.	NO-EMOTION	People say London or Paris is expensive; no.
682.	NO-EMOTION	Zurich is expensive.
683.	NO-EMOTION	But we didn't let that discourage us.
684.	HAPPINESS	We had a ball in Zurich.
685.	HAPPINESS	We went on a walking tour, went to the City Museum (located in an old castle, very cool), and had a good time relaxing and enjoying the AMAZING views.
686.	SURPRISE	The city is incredibly beautiful, tucked into the Alps and right on the water.
688.	NO-EMOTION	After our detox detour en Suisse, we headed via night train to Paris.
689.	DISGUST	I think the most important thing I can say about this city, is that all of the rumors: That the city's dirty, the people are rude, the language barrier is insurmountable, the metro is incomprehensible, you things will be stolen, that they hate Americans.
692.	NO-EMOTION	It's called the city of love and light for a reason.
695.	HAPPINESS	The Eiffel Tower is breathtaking, and seeing it in person destroys its cliche and makes you fall in love with the thing.
696.	HAPPINESS	The people are absolutely LOVELY.
697.	HAPPINESS	We encountered so many genuinely wonderful, helpful, content people.
698.	SURPRISE	Everything from trying to order a baguette in the morning (my Francais is tres terrible) to asking directions or talking to cabbies, we were always pleasantly surprised at how open and welcoming they were.
699.	HAPPINESS	And they all seem to really enjoy their city.
700.	HAPPINESS	They know how beautiful it is, and they appreciate it.
701.	HAPPINESS	And man, it is gorgeous.
702.	NO-EMOTION	So many public spaces, parks museums, gardens.
703.	NO-EMOTION	And people are out in them all the time.
704.	HAPPINESS	There was a fabulous sense of community there.
705.	HAPPINESS	My favorite part about the city parks were the 'nap chairs'.
707.	NO-EMOTION	So we went across the street to the park, it was about 2:00 pm.
708.	NO-EMOTION	There were people all over the place, and lots of benches and chairs.
709.	NO-EMOTION	We noticed that about half of the chairs were slanted at a 45 degree angle.
710.	SURPRISE	I thought: "that's strange, what's that about?"
711.	NO-EMOTION	We found out when we headed over to two of these chairs that were situated in the shade, and plopped down.
712.	NO-EMOTION	They were perfect for taking a catnap.
713.	NO-EMOTION	We looked around and noticed that there were lots of people all over the park, in the municipal nap chairs, taking a snooze.
714.	NO-EMOTION	Well, when in Rome.
715.	NO-EMOTION	so we did the same.
716.	NO-EMOTION	Had a little hour sleep, got back up and headed back into the colossal Louvre for another few hours.
717.	NO-EMOTION	What other city would use tax payer dollars to provide napping chairs in a public park?
718.	HAPPINESS	Vive la France!
719.	HAPPINESS	We really had a ball in Paris.
720.	HAPPINESS	We went to Versailles, we went to Notre Dame, and on a fabulous bike tour.
721.	SURPRISE	The most interesting thing we learned on the bike tour was that when the revolutionaries stormed the Bastille, there were only 7 prisoners left in it.
722.	NO-EMOTION	6 were petty thieves and the seventh was a boy whose father had sent him there for a few weeks as disciplinary measure.
725.	NO-EMOTION	Montmartre, the old bohemian artist district, five minutes from the Sacre Coeur Cathedral.
726.	NO-EMOTION	Every night after dinner we'd climb the hill to the cathedral and sit on the steps.
727.	NO-EMOTION	The Cathedral is the highest point in Paris, and from its northerly vantage point, you have the entire city spread out at your feet.
728.	HAPPINESS	It's a pretty breathtaking sight.
729.	HAPPINESS	On the steps there was always sort of an impromptu party with musicians and performers and other city-watchers gathering with a bottle of wine and a merry spirit.
730.	HAPPINESS	Those evenings on the steps are some of my favorite memories from Paris.
732.	NO-EMOTION	Upon arrival back in the states, we changed clothes and went directly to a Counting Crows concert, which was my birthday present from Lance.
733.	SURPRISE	What an incredible end to an incredible journey.
734.	NO-EMOTION	Thus, is my two year Grande Tour at an end.
735.	NO-EMOTION	It took me to 11 different countries and incalculable new experiences.
736.	NO-EMOTION	I've returned ready for a fresh start, collecting new experiences on this side of the pond.
737.	NO-EMOTION	The last few weeks I've been in Lubbock, trying to readjust to life in America and spending lots of time with my family.
738.	HAPPINESS	I was also lucky enough to be hired to direct a show for Frenship high school, which went up last Sunday.
739.	HAPPINESS	It was a Commedia dell'Arte piece titled The Red Hat, and went extremely well.
740.	HAPPINESS	It was a nice way for me to get to stretch those theater muscles and earn a little something at the same time.
741.	NO-EMOTION	And though my European adventure is over (for the moment) my American one starts tomorrow.
742.	NO-EMOTION	I'm moving to Chicago Sunday morning, in the hopes of getting started there as an director and performer.
743.	HAPPINESS	I'm excited about the move, and the opportunities and challenges that await me there.
745.	NO-EMOTION	There was a lot to pack in.
746.	HAPPINESS	I hope all of you are well; that you have made it through the summer, and are excited about the upcoming (rapidly approaching) holiday season!
747.	NO-EMOTION	I'll be in New York for New Year's, so if you're going to be in that area, let me know and we'll ring it in together.
748.	HAPPINESS	I wish you all a fabulous week, and a warm and safe start to the wintry season.
749.	NO-EMOTION	All the best till we meet again!
750.	NO-EMOTION	So.
751.	NO-EMOTION	first day of school.
752.	NO-EMOTION	Yeah.
753.	NO-EMOTION	My classes all seem fine.
754.	NO-EMOTION	Except math.
755.	DISGUST	But math just sucks, and I've accepted that.
756.	SURPRISE	Some of my teachers seem quite amazing, and others I know for a fact to be amazing.
757.	HAPPINESS	So, all-in-all, pretty good, right?
759.	NO-EMOTION	Honestly, while I was dating the child, I barely saw him in school.
760.	NO-EMOTION	Now, I see him all the time, and I'm pretty sure he'll be right outside the door my photography room after class every day for the rest of this trimester.
761.	NO-EMOTION	Unless Brandon and Meg break up, that is. Which is unlikely, so I shouldn't even hope on that one.
762.	DISGUST	I also found out that Junior year, will, in fact, be a bitch.
